AT,V,AP,RH
13.47,41.14,1026.09,82.96
18.41,62.1,1020.4,78.1
16.07,65.46,1013.88,87.11
11.46,44.85,1014.3,63.24
30.26,59.22,1013.18,61.08
16.88,56.89,1014.01,82.1
10.04,41.62,1013.36,95.17
16.57,41.79,1005.82,72.25
20.76,57.25,1011.01,90.31
19.95,50.59,1016.11,73.23
25.18,56.89,1012.26,64.46
8.72,36.25,1029.31,85.73
15.76,44.89,1010.33,85.06
14.36,41.26,1021.16,73.43
14.49,41.16,1000.5,82.17
13.77,41.58,1020.63,72.94
19.09,56.51,1015.58,92.56
23.73,63.94,1010.7,87.1
21.78,47.43,1007.88,66.68
23.1,60.08,1017.69,65.44
21.61,41.54,1014.5,75.62
26.92,51.43,1012.29,59.33
18.17,66.86,1011.29,78.48
6.16,39.48,1004.85,59.68
19.33,58.96,1014.88,67.86
25.79,67.17,1007.89,81.38
24.1,60.29,1008.2,61.81
28.15,71.94,1006.73,68.21
28.05,70.36,1006.73,64.42
33.4,70.8,1009.17,57.01
29.47,65.51,1014.71,58.28
29.0,69.68,1012.78,66.09
24.12,51.43,1006.55,83.77
24.54,65.46,1014.27,40.77
8.33,38.08,1018.94,73.78
11.69,39.22,1017.05,55.51
23.16,57.76,1017.74,63.79
25.74,68.94,1007.7,67.56
26.01,61.47,1009.54,75.01
10.16,41.79,1021.35,52.4
13.65,42.74,1026.58,71.48
21.89,45.38,1014.42,68.95
13.83,41.23,993.31,93.94
23.54,65.27,1013.78,64.28
18.16,43.72,1008.64,75.22
7.32,41.22,1015.42,97.25
15.35,41.79,1008.38,81.13
25.31,61.5,1009.31,63.31
18.44,45.38,1014.3,86.02
10.34,41.46,1017.75,89.73
27.28,72.58,1009.21,89.96
25.65,69.45,1013.95,50.42
18.83,63.91,1010.8,96.18
21.26,51.43,1009.96,80.66
26.05,46.21,1011.31,55.25
13.94,42.86,1012.35,88.78
7.44,41.04,1021.84,88.56
17.19,43.14,1014.34,68.62
19.73,49.69,1007.78,73.02
28.32,47.93,1003.26,54.5
16.8,56.03,1020.65,85.26
14.51,44.84,1023.23,82.33
31.2,73.17,1010.28,53.23
28.32,71.32,1008.02,78.82
17.97,65.94,1012.92,88.22
9.14,42.44,1014.48,92.03
19.15,44.34,1019.54,48.09
13.23,42.34,1018.02,97.49
22.86,62.52,1016.23,70.67
14.27,41.48,1014.83,62.7
10.24,41.58,1021.17,94.34
24.33,46.93,1013.72,48.27
6.45,40.02,1032.08,79.7
23.96,58.33,1013.37,59.97
27.22,66.49,1013.45,42.41
20.94,58.16,1016.88,65.43
16.76,43.77,1012.25,77.95
27.98,58.33,1013.92,54.25
24.6,67.69,1008.67,67.69
22.32,48.41,1008.68,79.11
12.67,48.14,1017.41,83.63
26.09,49.3,1003.79,66.19
31.97,69.04,1008.5,47.69
26.64,62.44,1011.81,72.46
21.87,74.87,1009.28,85.4
25.16,43.21,1011.73,88.69
31.46,71.8,1010.75,54.88
4.89,45.87,1007.58,99.35
24.44,69.13,1011.1,87.62
15.55,43.71,1024.34,79.61
19.89,50.78,1008.85,92.97
20.04,58.2,1017.56,74.31
19.79,64.45,1016.14,73.54
21.91,70.32,1009.17,90.57
23.76,61.5,1009.15,68.52
14.47,39.58,1011.31,69.85
28.62,69.98,1013.3,68.53
11.26,39.35,1015.47,99.28
34.43,68.51,1010.17,34.09
22.25,60.84,1018.07,73.67
11.94,40.66,1016.61,96.11
14.18,39.3,1020.1,67.48
21.8,65.94,1012.02,63.52
26.88,61.5,1009.17,61.26
26.52,73.21,1002.3,95.38
7.65,40.67,1020.14,72.37
9.66,40.05,1015.78,89.06
29.26,67.17,1006.6,70.58
28.75,70.02,1010.33,46.55
13.89,41.49,1020.02,86.47
21.36,68.28,1007.6,72.37
27.38,69.4,1004.57,74.12
20.43,63.09,1016.46,91.78
17.46,42.42,1008.97,69.19
15.21,50.88,1014.24,100.11
12.42,43.8,1023.13,79.8
28.16,70.4,1003.77,83.17
14.1,48.92,1011.6,84.39
22.7,63.56,1014.32,71.76
11.44,43.13,1014.88,63.88
30.89,74.87,1008.99,56.58
10.07,41.39,1019.89,70.53
6.89,39.37,1020.21,74.17
22.77,70.32,1012.04,82.43
25.12,66.56,1009.22,65.62
24.47,70.94,1008.07,81.55
20.03,45.01,1012.73,56.89
23.48,66.44,1011.28,61.11
21.24,44.57,1008.72,72.57
20.74,59.8,1015.46,76.39
16.7,46.18,1011.4,95.51
13.74,41.16,1010.74,87.69
24.26,47.93,1003.87,70.44
20.04,49.39,1020.62,78.84
30.57,69.71,1008.94,59.99
29.7,57.35,1005.63,57.35
22.49,58.71,1009.75,76.43
25.72,59.21,1012.37,66.62
29.94,65.74,1012.4,46.94
8.14,37.49,1009.04,80.33
24.05,67.83,1009.35,63.8
14.95,42.74,1027.66,66.71
24.45,68.63,1013.38,45.35
14.97,43.67,1011.13,87.33
23.84,49.21,1013.35,45.4
34.76,68.94,1006.75,41.31
16.59,39.54,1007.97,70.58
23.04,74.99,1005.44,92.86
17.28,44.92,1024.39,76.08
29.23,74.22,1008.49,57.88
13.25,34.03,1018.94,72.1
18.89,58.66,1010.96,84.07
23.09,63.91,1012.23,83.25
25.16,58.82,1009.63,72.62
23.77,69.13,1011.05,89.41
13.89,45.08,1024.64,82.29
11.91,41.49,1019.69,96.39
25.5,58.79,1016.02,64.4
11.28,42.44,1014.62,99.78
11.59,40.05,1014.96,86.22
5.66,40.62,1015.87,84.97
10.42,39.96,1025.21,95.69
9.88,40.0,1021.4,92.06
29.45,74.16,1010.49,64.87
22.24,41.1,1001.96,42.6
15.31,40.66,1016.46,84.64
7.91,41.79,1021.86,54.92
26.98,72.58,1008.55,78.5
26.62,70.36,1005.15,84.99
24.32,59.14,1017.46,80.14
13.08,39.28,1012.41,77.98
8.22,40.77,1009.11,95.61
15.5,49.25,1021.41,77.92
23.08,48.41,1008.44,82.35
17.29,52.72,1024.71,62.32
8.95,43.56,1015.04,81.53
31.01,73.5,1010.92,48.61
14.8,42.77,1019.14,76.53
11.72,41.54,1020.04,66.84
25.32,48.41,1008.47,72.14
9.07,36.3,1015.26,56.81
23.23,56.89,1012.87,75.43
17.05,44.88,1017.69,88.19
14.94,42.77,1018.06,75.35
21.35,59.04,1012.28,95.71
5.37,38.68,1017.76,76.48
12.17,40.6,1013.59,88.62
5.82,40.62,1016.79,85.04
23.74,49.5,1013.2,49.51
7.91,37.8,1020.59,61.0
24.78,50.78,1008.81,62.97
6.64,39.04,1018.84,74.94
18.83,48.98,1016.33,74.23
19.75,54.2,1011.43,83.5
19.13,59.21,1018.32,89.66
13.73,45.08,1023.55,81.64
17.03,58.49,1011.91,92.16
23.71,60.23,1009.76,90.67
12.18,40.1,1016.67,91.87
21.82,50.66,1013.74,73.6
19.68,68.28,1002.62,71.57
10.81,45.0,1023.45,85.89
17.18,46.0,1002.74,100.1
10.72,45.0,1023.22,86.95
27.06,70.47,1007.0,72.37
22.64,63.73,1013.88,84.22
20.42,62.96,1020.34,84.0
20.36,65.27,1011.73,70.8
22.45,41.54,1012.69,70.89
27.77,63.87,1017.97,38.77
15.4,40.69,1015.1,70.25
26.49,61.86,1012.55,74.24
15.83,41.67,1013.39,74.12
13.7,34.03,1018.82,69.07
22.23,46.93,1013.09,58.02
20.55,65.46,1013.87,58.09
18.21,39.54,1009.81,70.92
23.29,49.3,1003.88,74.12
16.74,39.16,1005.68,71.17
24.88,63.91,1009.41,77.75
24.57,66.54,1004.44,83.15
28.13,61.25,1013.12,62.57
23.19,67.07,1005.67,65.19
16.36,39.99,1008.91,72.48
19.61,56.53,1019.69,77.13
21.39,63.9,1013.44,70.95
30.93,70.83,1010.61,46.13
17.67,53.16,1013.59,83.31
25.94,77.24,1007.97,84.82
8.48,42.49,1010.77,88.68
12.33,39.85,1012.53,66.04
29.1,73.4,1011.35,57.31
14.39,44.85,1014.19,75.16
22.91,60.07,1016.03,59.72
4.15,39.9,1007.62,95.69
21.48,61.27,1019.29,61.43
13.19,44.88,1017.61,94.95
25.06,65.46,1014.37,38.82
21.85,69.94,1010.89,79.4
28.05,62.6,1017.01,46.46
30.49,64.44,1013.43,51.73
23.86,59.21,1013.02,73.6
14.73,54.3,1016.75,67.13
5.64,40.62,1015.76,85.98
22.35,51.43,1011.34,77.33
15.57,38.78,1013.51,95.38
11.3,40.55,1005.97,97.99
9.41,41.54,1019.48,82.19
17.1,48.98,1016.48,85.63
6.92,43.13,1018.26,89.23
28.19,62.6,1017.34,46.95
6.3,41.14,1027.45,86.11
21.13,51.43,1007.43,88.72
17.33,53.16,1013.16,82.93
34.65,74.67,1016.03,26.67
28.82,71.43,1011.51,58.58
11.77,40.92,1021.85,81.55
7.19,40.81,1015.22,85.65
33.2,70.8,1008.75,59.41
8.32,39.64,1010.93,78.21
21.97,58.12,1015.29,77.47
30.05,66.44,1008.46,76.82
22.78,71.77,1005.26,89.23
15.77,58.16,1016.09,82.56
9.75,43.69,1016.81,82.42
9.64,39.35,1015.1,91.76
14.41,40.71,1016.78,69.77
26.12,75.6,1017.41,72.31
18.91,59.21,1017.76,90.49
22.08,45.61,1014.02,75.71
21.69,44.57,1005.84,71.53
13.93,39.64,1011.8,82.64
14.46,42.86,1031.34,69.84
6.12,40.81,1014.77,88.15
29.06,71.64,1005.54,69.84
11.22,41.66,1008.96,72.38
7.29,39.37,1019.24,73.46
19.02,49.25,1019.75,58.29
3.38,41.31,998.79,97.76
17.04,56.03,1020.38,68.69
13.52,39.39,1012.91,84.03
10.32,41.46,1017.98,87.66
31.41,76.09,1007.68,70.49
26.35,59.87,1013.24,73.63
24.45,65.12,1015.92,57.19
13.61,42.34,1017.78,88.84
8.97,36.24,1013.21,90.77
22.78,62.44,1011.79,75.43
11.55,42.34,1020.78,94.56
4.81,42.85,1013.96,86.94
26.85,69.84,1002.84,81.31
27.37,76.09,1007.52,89.12
9.55,41.44,1015.07,85.94
13.85,41.39,1018.62,75.55
19.29,50.16,1010.49,97.78
19.26,58.46,1015.74,84.64
15.29,25.88,1009.21,66.0
9.59,38.56,1017.52,61.89
21.33,58.46,1016.17,79.73
14.02,44.85,1016.54,75.73
9.37,42.32,1015.15,82.96
27.51,73.77,1002.42,90.88
13.19,39.18,1023.67,66.78
14.33,43.41,1015.43,55.4
13.56,41.48,1008.53,87.2
17.75,49.25,1020.86,63.67
27.24,71.25,1000.5,86.28
5.79,45.87,1010.23,95.41
19.51,48.78,1021.03,86.33
23.67,63.86,1019.67,57.95
27.89,73.21,1001.32,85.88
11.1,44.85,1014.27,65.08
7.71,36.25,1027.92,89.84
24.79,67.83,1009.32,61.46
20.94,44.78,1008.14,35.7
31.04,68.31,1010.54,42.74
6.75,39.9,1008.3,87.42
22.33,71.94,1011.06,82.85
13.36,39.64,1010.3,93.26
21.99,57.5,1015.87,80.72
15.69,44.6,1014.06,61.51
15.49,54.3,1017.59,71.26
22.04,58.05,1013.11,85.22
16.26,38.58,1016.04,76.7
12.41,45.87,1004.78,80.02
23.09,70.47,1010.76,79.89
19.35,64.15,1021.37,68.53
27.6,67.25,1017.78,54.25
14.76,40.71,1017.37,71.07
29.22,72.39,1000.87,77.39
12.33,38.91,1017.24,79.84
25.42,75.6,1017.39,77.63
21.83,63.07,1011.57,87.02
19.41,67.32,1012.34,78.8
31.02,70.4,1006.24,77.86
30.9,73.42,1011.21,65.32
30.76,59.57,1010.66,61.76
20.17,50.66,1014.38,82.09
16.07,44.58,1019.52,67.95
23.47,60.77,1017.19,75.36
29.18,68.24,1010.04,68.04
10.37,39.04,1023.95,81.93
16.5,53.29,1017.7,95.66
10.32,38.91,1012.11,81.49
10.06,43.22,1014.1,85.7
16.77,49.39,1018.61,95.86
16.45,44.68,1018.6,85.14
24.43,58.05,1011.88,71.39
29.75,74.87,1009.1,56.5
16.37,44.0,1024.61,78.26
27.99,69.89,1013.94,51.25
31.91,69.89,1014.59,54.51
23.88,51.95,1005.37,75.25
20.58,39.53,1005.68,62.09
21.43,63.47,1011.95,94.47
14.75,41.16,1009.58,86.96
14.89,39.58,1012.26,77.58
21.94,58.79,1010.3,88.21
20.95,48.14,1013.3,67.72
18.24,49.5,1014.37,79.36
31.11,72.25,1012.34,44.45
18.26,59.15,1012.38,85.74
14.78,42.86,1015.32,84.75
13.44,40.69,1014.54,77.97
18.4,43.96,1012.4,77.81
11.5,40.78,1023.91,86.31
11.42,41.38,1021.98,60.19
24.03,62.44,1010.96,79.88
14.5,39.0,1017.04,75.75
7.9,43.79,1016.14,83.05
19.44,60.07,1014.8,69.06
23.2,49.3,1003.4,79.77
26.24,77.95,1014.19,85.21
14.76,39.64,1010.37,81.99
13.48,46.18,1018.15,88.38
15.29,44.88,1018.85,73.67
17.81,37.2,1011.98,67.27
23.24,63.78,1017.1,63.8
9.08,36.18,1020.24,68.37
22.1,74.87,1009.4,85.78
26.75,69.45,1013.88,53.65
12.68,41.16,1020.09,83.32
27.75,65.34,1014.8,45.91
23.57,67.9,1006.08,70.12
14.95,43.72,1010.28,93.62
20.59,59.8,1015.27,77.94
19.15,56.53,1019.95,84.1
27.96,68.51,1007.26,63.21
11.94,44.6,1018.69,85.33
13.87,49.83,1006.76,89.14
20.84,51.19,1008.63,84.11
29.24,69.05,1003.12,43.18
13.51,43.22,1009.63,75.02
7.79,41.16,1023.17,97.11
30.02,69.04,1009.68,56.01
7.95,41.26,1008.48,97.92
23.56,51.86,1014.04,73.9
7.64,42.28,1008.49,83.42
24.66,63.73,1011.4,74.52
26.04,74.67,1016.68,81.2
16.85,39.64,1008.82,80.81
13.8,44.21,1022.93,83.37
14.17,42.86,1030.94,66.47
21.03,44.78,1007.99,36.82
25.32,71.94,1009.94,62.93
26.93,59.54,1004.02,75.5
24.86,72.39,1001.15,90.24
19.99,40.79,1003.15,87.55
25.0,68.14,1005.35,57.13
28.43,69.59,1008.79,73.33
9.42,41.4,1029.6,87.43
23.07,49.02,1009.07,84.1
25.34,71.06,1007.74,92.52
20.23,69.45,1013.0,89.79
24.54,66.49,1011.1,69.14
18.73,40.12,1013.19,74.12
15.12,41.79,1007.16,82.35
16.36,43.99,1021.34,85.13
15.08,42.77,1018.67,73.89
15.69,39.3,1019.03,60.57
12.24,44.9,1020.31,82.22
10.9,40.67,1016.66,65.09
26.45,69.13,1001.53,89.64
24.54,58.66,1011.63,57.62
28.41,66.91,1008.22,57.93
16.34,41.16,1006.36,75.52
29.03,67.79,1010.86,54.03
26.78,73.06,1007.99,90.47
32.41,58.9,1003.26,45.33
25.31,60.75,1008.65,79.35
14.43,44.47,1028.57,70.7
26.75,64.79,1017.79,54.31
26.65,73.18,1012.27,83.12
27.81,64.69,1006.59,71.75
26.56,52.3,1007.4,62.04
25.89,48.41,1008.59,65.38
26.13,57.32,1012.27,45.78
18.18,50.16,1010.22,99.73
18.18,67.71,1004.5,87.26
30.01,68.27,1006.88,51.67
18.61,44.06,1016.91,75.01
9.06,40.02,1031.16,82.04
23.65,71.98,1006.09,93.39
25.96,68.08,1010.86,67.07
13.27,42.28,1008.3,86.2
30.01,65.18,1012.87,43.95
10.57,37.73,1024.36,70.29
9.81,44.45,1021.19,90.55
19.19,50.16,1011.12,99.91
25.92,60.95,1014.62,48.46
27.97,66.17,1010.81,63.73
22.69,54.2,1012.92,65.55
13.96,39.54,1011.05,85.72
12.48,40.67,1011.24,61.1
18.41,44.89,1009.75,77.24
6.41,40.81,1026.57,93.51
24.85,68.37,1006.5,68.37
14.68,43.99,1023.36,86.79
22.12,57.19,1007.56,76.5
14.58,42.99,1007.55,93.56
15.99,39.63,1006.09,89.92
13.72,45.01,1014.07,77.0
26.1,44.57,1007.47,55.15
26.57,44.57,1007.76,50.39
24.5,58.66,1011.54,57.92
21.84,59.07,1008.84,96.5
6.93,39.81,1017.25,87.29
9.62,41.01,1019.43,97.99
26.54,69.48,1010.7,66.09
29.89,64.69,1006.37,58.78
14.32,44.6,1013.85,68.13
30.69,74.16,1012.71,60.89
20.97,44.63,1007.64,73.69
8.14,39.96,1023.41,88.86
10.42,39.35,1015.21,89.75
29.52,77.24,1008.55,76.24
24.96,70.47,1007.73,76.48
27.3,65.12,1016.24,44.87
17.28,65.94,1013.62,89.97
29.39,68.24,1009.06,66.76
31.35,71.97,1008.29,72.26
22.82,64.63,1020.78,66.73
20.25,58.59,1012.99,65.98
23.81,73.17,1012.13,86.13
30.68,73.67,1005.63,57.05
8.03,40.67,1020.13,70.87
29.1,50.05,1005.87,51.53
19.7,52.84,1004.86,89.72
9.82,36.18,1019.18,65.8
20.3,62.52,1017.96,75.17
25.69,64.45,1013.05,42.0
28.37,67.07,1005.65,56.13
15.77,39.82,1013.01,79.1
17.98,60.1,1009.61,84.11
12.04,42.34,1019.72,94.67
14.84,41.48,1017.26,63.42
15.42,37.85,1009.89,85.8
18.92,44.06,1017.47,68.75
14.12,42.99,1007.13,78.16
6.79,39.37,1019.79,72.39
8.07,41.17,1019.4,86.43
14.24,41.16,1010.16,87.0
23.39,71.25,1005.22,93.7
8.13,39.96,1026.07,95.84
14.08,43.41,1015.59,54.15
19.95,57.25,1011.08,88.04
28.23,62.26,1010.88,60.86
20.05,42.48,1012.29,85.09
23.37,70.94,1008.01,81.28
10.07,40.92,1021.43,97.15
7.47,40.64,1020.47,94.8
10.84,40.62,1015.53,60.9
21.41,50.32,1008.61,84.47
28.14,65.34,1014.44,46.17
21.53,58.05,1012.9,87.57
8.04,40.64,1020.64,89.26
29.04,60.07,1014.88,47.23
18.62,65.48,1018.45,73.39
24.19,68.94,1007.37,70.83
31.82,71.29,1008.44,41.7
27.51,71.29,1009.43,76.92
13.1,41.48,1009.0,87.41
26.74,49.02,1008.18,67.59
24.6,63.94,1012.87,80.28
9.15,39.61,1018.69,84.47
6.04,41.14,1027.8,86.4
22.41,70.98,1005.67,95.03
23.39,73.5,1011.37,88.48
20.18,43.56,1013.14,39.16
20.72,63.94,1017.17,59.83
24.54,44.89,1010.05,59.13
13.53,42.86,1014.0,90.63
15.37,41.96,1011.58,96.76
21.75,45.09,1014.15,44.84
31.31,67.48,1009.71,57.06
13.78,45.78,1025.27,95.72
5.66,35.79,1013.86,94.42
20.56,64.45,1012.24,53.09
14.42,48.92,1011.76,76.03
30.71,64.05,1011.75,62.81
18.16,39.99,1008.13,68.5
13.67,54.3,1015.92,75.42
12.38,41.62,1012.37,84.15
23.91,67.69,1008.28,66.71
27.45,64.34,1007.12,65.87
5.56,45.87,1006.99,96.48
18.03,53.16,1013.1,81.42
6.48,36.24,1013.62,92.03
24.58,56.9,1007.08,68.24
19.66,58.79,1017.17,84.16
24.91,57.17,1010.88,72.97
9.13,40.02,1031.08,74.76
23.07,65.27,1013.24,58.38
24.2,57.85,1013.05,70.29
15.62,41.23,992.89,83.99
7.79,41.01,1024.0,97.2
28.31,65.71,1014.67,59.29
24.24,70.32,1009.38,82.83
19.19,63.31,1016.88,66.58
33.5,70.8,1008.99,57.24
26.55,69.45,1013.92,52.22
14.2,40.92,1022.26,71.71
31.88,67.32,1013.64,35.1
33.6,77.17,1009.01,47.53
24.92,63.86,1019.19,59.24
22.04,69.51,1013.25,56.15
21.91,58.62,1015.95,72.87
11.41,40.1,1014.27,91.17
14.02,44.47,1028.02,68.97
25.06,62.39,1008.09,82.56
6.84,39.4,1011.9,93.75
22.64,58.66,1011.68,60.97
12.5,45.51,1015.8,82.82
11.11,37.5,1013.68,73.67
12.37,46.97,1013.95,90.76
15.62,41.76,1023.82,66.17
31.92,68.3,1015.58,41.55
14.43,41.76,1024.02,83.57
7.09,43.65,1019.6,72.1
22.76,58.96,1013.85,55.95
14.01,42.99,1007.12,69.69
21.37,65.94,1010.73,75.09
24.64,58.79,1009.82,73.96
13.84,44.9,1007.58,63.62
28.13,56.9,1007.17,51.66
29.57,67.83,1009.19,55.74
12.39,44.58,1016.38,84.95
11.56,39.28,1011.27,82.05
26.08,57.32,1012.2,47.06
5.12,40.78,1025.45,96.88
17.44,45.01,1013.65,75.13
24.86,60.77,1016.85,71.24
14.09,44.47,1029.08,72.36
30.0,61.5,1009.4,48.63
23.63,65.59,1013.1,76.95
28.15,72.99,1007.62,70.03
27.06,77.17,1008.71,90.6
25.47,56.89,1013.02,63.21
12.24,41.62,1013.38,90.26
29.12,67.83,1008.05,46.86
18.14,67.71,1003.82,95.69
18.36,53.16,1013.31,83.18
13.69,43.22,1009.94,74.64
19.24,58.33,1013.65,85.47
14.69,54.3,1018.01,73.4
27.23,63.9,1014.3,47.19
15.89,41.7,1018.93,82.68
26.12,63.31,1013.97,51.6
11.42,40.35,1011.55,82.71
14.17,42.99,1007.38,78.88
15.83,52.75,1024.3,58.34
17.35,39.72,1003.0,64.62
24.11,59.27,1011.02,78.18
18.39,38.52,1019.66,66.93
23.64,58.49,1011.4,74.2
24.44,59.21,1017.36,61.45
9.92,40.64,1020.39,95.41
11.49,41.54,1020.17,70.91
18.56,42.28,1007.75,60.89
31.85,73.91,1003.6,60.22
13.03,39.35,1015.34,79.18
31.95,70.8,1008.38,66.26
18.15,58.46,1017.42,88.24
20.32,67.71,1007.42,63.71
11.17,44.77,1018.2,79.6
26.89,70.32,1012.39,87.17
21.33,50.32,1008.58,85.3
17.77,43.72,1009.01,77.7
14.41,43.13,1016.32,59.55
26.52,43.77,1011.49,46.98
29.77,69.48,1009.8,52.6
24.42,66.56,1002.04,84.7
14.91,40.73,1017.44,86.91
26.91,71.64,1004.59,83.54
30.49,70.32,1011.34,66.33
25.26,61.08,1013.68,71.72
20.95,44.89,1010.48,67.97
16.95,58.86,1015.96,87.8
25.54,61.08,1013.77,69.64
22.2,59.21,1017.87,73.34
16.57,63.31,1016.19,81.02
16.68,43.14,1018.39,76.48
18.88,43.69,1016.77,46.88
20.45,59.8,1015.13,79.21
21.98,59.39,1015.25,84.52
25.24,63.47,1011.3,66.21
29.72,77.95,1014.9,72.73
5.19,40.78,1025.24,95.07
9.43,41.4,1028.03,84.98
7.92,36.08,1021.01,81.84
13.61,41.16,1020.49,75.09
20.37,60.08,1017.44,76.33
13.58,39.28,1016.17,79.17
30.97,67.9,1005.98,55.6
28.32,72.58,1007.77,78.35
12.47,38.25,1012.74,82.89
8.53,38.18,1017.54,76.49
32.42,65.74,1010.97,52.73
8.99,36.66,1028.11,71.98
22.61,42.8,1014.24,69.71
25.04,63.86,1018.92,52.79
28.3,64.33,1011.23,68.88
25.15,71.14,1011.68,70.33
25.78,59.15,1013.61,66.68
23.68,51.3,1011.86,71.24
27.49,63.78,1015.43,47.45
27.08,63.78,1015.04,50.8
34.15,68.51,1010.75,37.02
17.95,59.15,1012.73,84.27
11.62,41.54,1019.94,66.43
13.08,42.32,1016.63,83.72
14.93,39.16,1007.25,72.35
6.44,39.33,1011.8,93.5
31.46,71.29,1008.57,41.79
14.41,40.83,1009.82,80.43
29.56,70.4,1006.49,82.95
28.67,66.25,1007.96,76.36
26.85,73.77,1001.2,90.13
26.06,49.02,1007.59,74.08
19.68,44.34,1019.49,49.5
25.17,64.79,1017.87,63.26
5.5,39.04,1021.46,78.91
13.98,44.58,1016.48,77.59
20.08,44.6,1014.91,36.27
14.1,42.18,1015.05,78.25
19.72,46.21,1010.54,77.74
8.47,42.02,1005.37,92.73
31.93,70.4,1005.27,73.71
22.68,59.54,1004.32,95.44
29.79,69.34,1008.82,65.13
22.32,70.47,1010.97,83.16
6.91,37.49,1011.05,82.07
16.38,55.5,1019.8,82.44
25.85,70.36,1005.59,78.23
7.49,39.81,1018.2,85.96
7.06,41.74,1021.95,90.38
29.13,62.26,1010.51,52.94
33.18,72.29,1009.51,58.35
26.81,56.57,1013.68,61.6
13.34,40.8,1026.56,64.85
4.95,42.07,1004.87,80.88
23.95,60.37,1004.96,79.48
17.73,40.55,1003.36,74.62
21.79,60.93,1006.44,87.68
12.38,45.09,1013.26,90.55
13.49,44.47,1030.18,69.15
25.95,65.61,1014.36,52.54
12.68,45.01,1013.86,83.26
15.25,43.02,1012.04,41.43
11.62,43.48,1016.66,76.32
10.59,38.38,1021.58,68.23
8.74,40.03,1016.81,93.37
28.11,66.17,1010.51,65.16
27.67,69.59,1009.13,82.15
25.95,63.47,1011.77,66.22
9.32,36.66,1027.46,70.76
28.62,59.14,1016.36,53.1
9.69,40.46,1019.1,71.91
6.69,43.65,1020.14,69.55
15.33,42.28,1008.19,66.15
3.99,39.9,1009.74,96.81
9.25,41.26,1020.51,91.21
27.36,63.31,1013.7,51.58
12.72,40.64,1021.11,93.24
26.56,65.59,1012.6,64.25
22.7,64.05,1012.65,89.69
22.11,59.8,1016.74,73.9
26.16,59.87,1013.24,71.92
9.46,42.28,1008.67,78.16
21.6,66.86,1013.02,54.19
26.92,64.69,1006.66,76.14
21.95,57.76,1018.02,67.72
17.9,58.33,1013.6,85.81
27.2,49.16,1005.33,46.73
24.94,67.69,1008.86,68.97
24.99,58.79,1016.37,67.16
3.94,39.9,1008.06,97.49
24.4,60.37,1006.77,82.43
31.27,73.77,1003.27,71.48
21.83,62.91,1011.07,91.34
11.72,39.18,1024.19,68.53
23.33,54.2,1012.47,79.48
29.45,68.24,1007.45,32.81
23.86,73.5,1011.34,87.32
6.65,38.5,1014.01,87.6
15.72,43.02,1011.98,45.74
27.29,64.45,1013.46,45.35
18.97,43.43,1012.72,75.69
14.44,41.2,1015.96,81.97
29.77,67.07,1005.82,48.38
11.93,38.78,1013.15,96.08
28.18,71.14,1011.56,48.03
13.42,41.74,1020.96,61.8
19.34,64.79,1018.03,84.77
16.21,41.23,995.88,80.0
7.46,39.81,1018.62,86.73
24.31,66.49,1011.38,54.35
25.59,61.5,1009.12,68.0
20.77,60.1,1011.11,81.09
15.0,40.66,1016.28,89.62
30.14,67.69,1006.54,57.05
26.8,58.84,1001.2,65.03
31.73,73.42,1010.8,61.81
23.99,68.12,1012.92,70.68
26.01,58.41,1013.56,70.84
30.26,72.58,1007.0,65.51
23.59,71.73,1009.69,87.06
22.57,68.3,1017.43,87.69
16.33,42.44,1013.98,84.9
24.41,73.67,1007.39,86.92
25.68,68.27,1008.05,68.48
6.86,41.17,1020.12,79.14
16.36,44.88,1018.34,76.0
19.58,50.12,1009.82,100.1
16.31,68.28,1003.98,98.62
29.38,73.42,1011.49,54.96
24.4,67.45,1015.63,57.1
28.52,64.96,1005.9,70.79
29.89,65.74,1012.95,51.36
14.05,41.39,1019.06,68.54
25.81,66.51,1016.53,62.19
31.05,69.13,1000.38,58.49
32.21,71.85,1008.25,58.09
19.86,41.67,1012.31,53.9
24.88,71.94,1006.85,87.32
13.55,43.48,1016.08,67.25
20.14,46.33,1013.24,83.39
27.45,66.25,1009.3,77.58
14.77,44.47,1028.38,71.18
20.24,56.65,1020.72,62.9
14.47,48.79,1017.05,69.87
22.98,58.46,1016.06,72.69
26.32,69.71,1009.39,67.05
14.81,42.03,1017.43,72.54
23.95,59.92,1010.15,86.37
9.53,41.44,1018.01,80.09
28.92,72.43,1007.03,66.14
7.48,38.5,1014.01,77.35
27.55,64.96,999.73,57.34
22.97,42.48,1012.84,64.71
23.78,49.3,1003.3,76.56
26.06,58.59,1012.41,55.22
13.98,54.3,1015.58,74.91
21.24,41.67,1012.6,49.27
19.87,49.69,1012.23,68.57
16.38,45.64,1020.47,89.28
28.76,69.48,1008.62,55.86
14.62,42.86,1015.56,84.5
22.0,51.3,1012.87,85.79
26.95,72.24,1011.16,73.14
29.86,70.8,1010.22,70.36
26.67,70.94,1007.7,56.56
15.84,41.66,1009.69,62.81
20.17,56.03,1019.47,56.77
30.26,71.77,1006.24,58.98
18.34,65.94,1013.27,85.42
9.6,41.82,1032.93,72.63
32.0,73.17,1009.92,42.47
22.49,71.29,1008.24,75.8
14.88,41.66,1009.4,67.15
30.96,64.44,1013.63,49.64
15.33,36.71,1013.99,73.89
9.11,36.66,1026.47,74.79
